state,district,crop,year,season,area,production,yield
Kerala,Thrissur,Coconut,2015,Whole Year,81602,489000000,5992.5
Kerala,Thrissur,Coconut,2016,Whole Year,80504,500000000,6210.87
Kerala,Thrissur,Coconut,2017,Whole Year,80586,469000000,5819.87
Kerala,Thrissur,Coconut,2018,Whole Year,79765.86,496000000,6218.2
Kerala,Thrissur,Coconut,2019,Whole Year,77785,525000000,6749.37
Kerala,Wayanad,Coconut,1997,Whole Year,9479,26000000,2742.91
Kerala,Wayanad,Coconut,1998,Whole Year,9948,25000000,2513.07
Kerala,Wayanad,Coconut,1999,Whole Year,10843,27000000,2490.09
Kerala,Wayanad,Coconut,2000,Whole Year,10995,43000000,3910.87
Kerala,Wayanad,Coconut,2001,Whole Year,11383,39000000,3426.16
Kerala,Wayanad,Coconut,2002,Whole Year,10947,51000000,4658.81
Kerala,Wayanad,Coconut,2003,Whole Year,11098,47000000,4235
Kerala,Wayanad,Coconut,2004,Whole Year,11337,40000000,3528.27
Kerala,Wayanad,Coconut,2005,Whole Year,11517,38000000,3299.47
Kerala,Wayanad,Coconut,2006,Whole Year,12034,47000000,3905.6
Kerala,Wayanad,Coconut,2007,Whole Year,12292,45000000,3660.92
Kerala,Wayanad,Coconut,2008,Whole Year,11016,38000000,3449.53
Kerala,Wayanad,Coconut,2009,Whole Year,10200,46000000,4509.8
Kerala,Wayanad,Coconut,2010,Whole Year,10043.34,50745000,5052.6
Kerala,Wayanad,Coconut,2011,Whole Year,10515.38,48039000,4568.45
Kerala,Wayanad,Coconut,2012,Whole Year,9995,46000000,4602.3
Kerala,Wayanad,Coconut,2013,Whole Year,11725,65000000,5543.71
Kerala,Wayanad,Coconut,2014,Whole Year,10326,59000000,5713.73
Kerala,Wayanad,Coconut,2015,Whole Year,12403,77000000,6208.18
Kerala,Wayanad,Coconut,2016,Whole Year,10322,73000000,7072.27
Kerala,Wayanad,Coconut,2017,Whole Year,10368,62000000,5979.94
Kerala,Wayanad,Coconut,2018,Whole Year,10121.33,56000000,5532.87
Kerala,Wayanad,Coconut,2019,Whole Year,9741,53000000,5440.92
Mizoram,Aizawl,Coconut,1997,Kharif,2,5,2.5
Mizoram,Lunglei,Coconut,1997,Kharif,13,35,2.69
Puducherry,Karaikal,Coconut,1999,Whole Year,222,3663000,16500
Puducherry,Karaikal,Coconut,2000,Whole Year,223,4014000,18000
Puducherry,Karaikal,Coconut,2001,Whole Year,213,2130000,10000
Puducherry,Karaikal,Coconut,2002,Whole Year,214,2675000,12500
Puducherry,Karaikal,Coconut,2003,Whole Year,208,2434000,11701.92
Puducherry,Karaikal,Coconut,2004,Whole Year,209,2090000,10000
Puducherry,Karaikal,Coconut,2005,Whole Year,212,1272000,6000
Puducherry,Karaikal,Coconut,2007,Whole Year,207,1532000,7400.97
Puducherry,Karaikal,Coconut,2008,Whole Year,207,1553000,7502.42
Puducherry,Karaikal,Coconut,2009,Whole Year,207,1532000,7400.97
Puducherry,Karaikal,Coconut,2010,Whole Year,205,2476000,12078.05
Puducherry,Karaikal,Coconut,2011,Whole Year,204,1823000,8936.27
Puducherry,Karaikal,Coconut,2012,Whole Year,205,2481000,12102.44
Puducherry,Karaikal,Coconut,2013,Whole Year,205,615000,3000
Puducherry,Karaikal,Coconut,2014,Whole Year,192,1843000,9598.96
Puducherry,Karaikal,Coconut,2015,Whole Year,200,1814000,9070
Puducherry,Karaikal,Coconut,2016,Whole Year,198,2063000,10419.19
Puducherry,Karaikal,Coconut,2017,Whole Year,194,1824000,9402.06
Puducherry,Karaikal,Coconut,2018,Whole Year,187,1216000,6502.67
Puducherry,Karaikal,Coconut,2019,Whole Year,178,1477000,8297.75
Puducherry,Mahe,Coconut,1999,Whole Year,490,5880000,12000
Puducherry,Mahe,Coconut,2000,Whole Year,489,4890000,10000
Puducherry,Mahe,Coconut,2001,Whole Year,490,4410000,9000
Puducherry,Mahe,Coconut,2002,Whole Year,490,4900000,10000
Puducherry,Mahe,Coconut,2003,Whole Year,489,4646000,9501.02
Puducherry,Mahe,Coconut,2004,Whole Year,488,4392000,9000
Puducherry,Mahe,Coconut,2005,Whole Year,487,4383000,9000
Puducherry,Mahe,Coconut,2007,Whole Year,481,4040000,8399.17
Puducherry,Mahe,Coconut,2008,Whole Year,472,4012000,8500
Puducherry,Mahe,Coconut,2009,Whole Year,472,3870000,8199.15
Puducherry,Mahe,Coconut,2010,Whole Year,471,4409000,9360.93
Puducherry,Mahe,Coconut,2011,Whole Year,470,4442000,9451.06
Puducherry,Mahe,Coconut,2015,Whole Year,466,4567000,9800.43
Puducherry,Mahe,Coconut,2016,Whole Year,462,3742000,8099.57
Puducherry,Mahe,Coconut,2017,Whole Year,460,4600000,10000
Puducherry,Mahe,Coconut,2018,Whole Year,455,4550000,10000
Puducherry,Mahe,Coconut,2019,Whole Year,455,4095000,9000
Puducherry,Pondicherry,Coconut,1999,Whole Year,1183,15083000,12749.79
Puducherry,Pondicherry,Coconut,2000,Whole Year,1203,12932000,10749.79
Puducherry,Pondicherry,Coconut,2001,Whole Year,1264,12514000,9900.32
Puducherry,Pondicherry,Coconut,2002,Whole Year,1262,13251000,10500
Puducherry,Pondicherry,Coconut,2003,Whole Year,1248,19968000,16000
Puducherry,Pondicherry,Coconut,2004,Whole Year,1131,17813000,15749.78
Puducherry,Pondicherry,Coconut,2005,Whole Year,1192,19668000,16500
Puducherry,Pondicherry,Coconut,2007,Whole Year,1179,17033000,14446.99
Puducherry,Pondicherry,Coconut,2008,Whole Year,1112,21406000,19250
Puducherry,Pondicherry,Coconut,2009,Whole Year,1169,22012000,18829.77
Puducherry,Pondicherry,Coconut,2010,Whole Year,1167,13844000,11862.9
Puducherry,Pondicherry,Coconut,2011,Whole Year,1135,6753000,5949.78
Puducherry,Pondicherry,Coconut,2012,Whole Year,1074,12175000,11336.13
Puducherry,Pondicherry,Coconut,2013,Whole Year,1047,11869000,11336.2
Puducherry,Pondicherry,Coconut,2014,Whole Year,1050,19950000,19000
Puducherry,Pondicherry,Coconut,2015,Whole Year,993,18867000,19000
Puducherry,Pondicherry,Coconut,2016,Whole Year,989,12560000,12699.7
Puducherry,Pondicherry,Coconut,2017,Whole Year,978,9389000,9600.2
Puducherry,Pondicherry,Coconut,2018,Whole Year,959,10501000,10949.95
Puducherry,Pondicherry,Coconut,2019,Whole Year,956,10516000,11000
Puducherry,Yanam,Coconut,1999,Whole Year,319,3190000,10000
Puducherry,Yanam,Coconut,2000,Whole Year,318,2862000,9000
Puducherry,Yanam,Coconut,2001,Whole Year,315,3150000,10000
Puducherry,Yanam,Coconut,2002,Whole Year,313,3130000,10000
Puducherry,Yanam,Coconut,2003,Whole Year,307,3684000,12000
Puducherry,Yanam,Coconut,2004,Whole Year,309,3708000,12000
Puducherry,Yanam,Coconut,2005,Whole Year,303,4091000,13501.65
Puducherry,Yanam,Coconut,2007,Whole Year,297,4010000,13501.68
Puducherry,Yanam,Coconut,2008,Whole Year,293,3750000,12798.63
Puducherry,Yanam,Coconut,2009,Whole Year,290,3683000,12700
Puducherry,Yanam,Coconut,2010,Whole Year,288,3735000,12968.75
Puducherry,Yanam,Coconut,2011,Whole Year,286,4295000,15017.48
Puducherry,Yanam,Coconut,2012,Whole Year,285,5641000,19792.98
Puducherry,Yanam,Coconut,2013,Whole Year,284,4124000,14521.13
Puducherry,Yanam,Coconut,2014,Whole Year,284,3408000,12000
Puducherry,Yanam,Coconut,2015,Whole Year,282,3384000,12000
Puducherry,Yanam,Coconut,2016,Whole Year,281,3372000,12000
Puducherry,Yanam,Coconut,2017,Whole Year,278,5082000,18280.58
Puducherry,Yanam,Coconut,2018,Whole Year,276,1656000,6000
Puducherry,Yanam,Coconut,2019,Whole Year,268,2573000,9600.75
Tamil Nadu,Ariyalur,Coconut,2009,Whole Year,336,5200000,15476.19
Tamil Nadu,Ariyalur,Coconut,2011,Whole Year,323,2600000,8049.54
Tamil Nadu,Ariyalur,Coconut,2013,Whole Year,331,1700000,5135.95
Tamil Nadu,Ariyalur,Coconut,2014,Whole Year,331,3300000,9969.79
Tamil Nadu,Ariyalur,Coconut,2015,Whole Year,310,3800000,12258.06
Tamil Nadu,Ariyalur,Coconut,2016,Whole Year,303,3400000,11221.12
Tamil Nadu,Ariyalur,Coconut,2017,Whole Year,311,4000000,12861.74
Tamil Nadu,Ariyalur,Coconut,2018,Whole Year,325,5800000,17846.15
Tamil Nadu,Ariyalur,Coconut,2019,Whole Year,320,2000000,6250
Tamil Nadu,Chengalpattu,Coconut,2019,Whole Year,1905,7600000,3989.5
Tamil Nadu,Coimbatore,Coconut,2002,Whole Year,99250,630000000,6347.61
Tamil Nadu,Coimbatore,Coconut,2003,Whole Year,99381,690200000,6944.99
Tamil Nadu,Coimbatore,Coconut,2004,Whole Year,100160,924200000,9227.24
Tamil Nadu,Coimbatore,Coconut,2005,Whole Year,101541,1070900000,10546.48
Tamil Nadu,Coimbatore,Coconut,2006,Whole Year,104197,1482900000,14231.7
Tamil Nadu,Coimbatore,Coconut,2007,Whole Year,107106,1597800000,14917.93
Tamil Nadu,Coimbatore,Coconut,2008,Whole Year,76902,1240600000,16132.22
Tamil Nadu,Coimbatore,Coconut,2009,Whole Year,79532,1150800000,14469.65
Tamil Nadu,Coimbatore,Coconut,2011,Whole Year,82704,1250800000,15123.82
Tamil Nadu,Coimbatore,Coconut,2013,Whole Year,84531,1212000000,14337.94
Tamil Nadu,Coimbatore,Coconut,2014,Whole Year,83789,859800000,10261.49
Tamil Nadu,Coimbatore,Coconut,2015,Whole Year,85448,1401300000,16399.45
Tamil Nadu,Coimbatore,Coconut,2016,Whole Year,85832,587900000,6849.43
Tamil Nadu,Coimbatore,Coconut,2017,Whole Year,87413,803800000,9195.43
Tamil Nadu,Coimbatore,Coconut,2018,Whole Year,87702,1250600000,14259.65
Tamil Nadu,Coimbatore,Coconut,2019,Whole Year,87749,1488200000,16959.74
Tamil Nadu,Cuddalore,Coconut,2002,Whole Year,2670,35700000,13370.79
Tamil Nadu,Cuddalore,Coconut,2003,Whole Year,2652,39100000,14743.59
Tamil Nadu,Cuddalore,Coconut,2004,Whole Year,2743,37800000,13780.53
Tamil Nadu,Cuddalore,Coconut,2005,Whole Year,2722,33200000,12196.91
Tamil Nadu,Cuddalore,Coconut,2006,Whole Year,2529,47500000,18782.13
Tamil Nadu,Cuddalore,Coconut,2007,Whole Year,2497,35100000,14056.87
Tamil Nadu,Cuddalore,Coconut,2008,Whole Year,2524,50500000,20007.92
Tamil Nadu,Cuddalore,Coconut,2009,Whole Year,2513,38300000,15240.75
Tamil Nadu,Cuddalore,Coconut,2011,Whole Year,2343,43700000,18651.3
Tamil Nadu,Cuddalore,Coconut,2013,Whole Year,1881,15200000,8080.81
Tamil Nadu,Cuddalore,Coconut,2014,Whole Year,1772,15300000,8634.31
Tamil Nadu,Cuddalore,Coconut,2015,Whole Year,1732,19100000,11027.71
Tamil Nadu,Cuddalore,Coconut,2017,Whole Year,1626,34200000,21033.21
Tamil Nadu,Cuddalore,Coconut,2019,Whole Year,1648,19100000,11589.81
Tamil Nadu,Dharmapuri,Coconut,2002,Whole Year,20229,155900000,7706.76
Tamil Nadu,Dharmapuri,Coconut,2003,Whole Year,21461,109900000,5120.92
Tamil Nadu,Dharmapuri,Coconut,2004,Whole Year,9131,114800000,12572.56
Tamil Nadu,Dharmapuri,Coconut,2005,Whole Year,9131,168600000,18464.57
Tamil Nadu,Dharmapuri,Coconut,2007,Whole Year,8696,165100000,18985.74
Tamil Nadu,Dharmapuri,Coconut,2008,Whole Year,7891,140000000,17741.73
Tamil Nadu,Dharmapuri,Coconut,2011,Whole Year,7836,124100000,15837.16
Tamil Nadu,Dharmapuri,Coconut,2013,Whole Year,5472,35400000,6469.3
Tamil Nadu,Dharmapuri,Coconut,2014,Whole Year,6774,60600000,8945.97
Tamil Nadu,Dharmapuri,Coconut,2015,Whole Year,8392,97200000,11582.46
Tamil Nadu,Dharmapuri,Coconut,2016,Whole Year,7974,55700000,6985.2
Tamil Nadu,Dharmapuri,Coconut,2017,Whole Year,7751,69900000,9018.19
Tamil Nadu,Dharmapuri,Coconut,2018,Whole Year,9170,169000000,18429.66
Tamil Nadu,Dharmapuri,Coconut,2019,Whole Year,7619,61200000,8032.55
Tamil Nadu,Dindigul,Coconut,2002,Whole Year,24277,211500000,8711.95
Tamil Nadu,Dindigul,Coconut,2003,Whole Year,23987,97400000,4060.53
Tamil Nadu,Dindigul,Coconut,2004,Whole Year,24614,468200000,19021.69
Tamil Nadu,Dindigul,Coconut,2005,Whole Year,24798,347400000,14009.19
Tamil Nadu,Dindigul,Coconut,2006,Whole Year,24785,489400000,19745.81
Tamil Nadu,Dindigul,Coconut,2007,Whole Year,25488,426800000,16745.13
Tamil Nadu,Dindigul,Coconut,2009,Whole Year,27113,547400000,20189.58
Tamil Nadu,Dindigul,Coconut,2011,Whole Year,29478,574900000,19502.68
Tamil Nadu,Dindigul,Coconut,2013,Whole Year,32069,160800000,5014.19
Tamil Nadu,Dindigul,Coconut,2014,Whole Year,30515,283700000,9297.07
Tamil Nadu,Dindigul,Coconut,2015,Whole Year,30762,243300000,7909.11
Tamil Nadu,Dindigul,Coconut,2016,Whole Year,30538,241600000,7911.45
Tamil Nadu,Dindigul,Coconut,2017,Whole Year,29233,155200000,5309.07
Tamil Nadu,Dindigul,Coconut,2018,Whole Year,28829,191600000,6646.09
Tamil Nadu,Dindigul,Coconut,2019,Whole Year,28657,372200000,12988.1
Tamil Nadu,Erode,Coconut,2002,Whole Year,17377,161700000,9305.4
Tamil Nadu,Erode,Coconut,2003,Whole Year,17486,101900000,5827.52
Tamil Nadu,Erode,Coconut,2004,Whole Year,17603,191700000,10890.19
Tamil Nadu,Erode,Coconut,2005,Whole Year,18472,312800000,16933.74
Tamil Nadu,Erode,Coconut,2006,Whole Year,18984,237300000,12500
Tamil Nadu,Erode,Coconut,2007,Whole Year,19447,278400000,14315.83
Tamil Nadu,Erode,Coconut,2009,Whole Year,10474,145000000,13843.8
Tamil Nadu,Erode,Coconut,2011,Whole Year,11368,202100000,17777.97
Tamil Nadu,Erode,Coconut,2013,Whole Year,13056,100600000,7705.27
Tamil Nadu,Erode,Coconut,2014,Whole Year,12808,132500000,10345.1
Tamil Nadu,Erode,Coconut,2015,Whole Year,13234,190300000,14379.63
Tamil Nadu,Erode,Coconut,2016,Whole Year,14301,149800000,10474.79
Tamil Nadu,Erode,Coconut,2017,Whole Year,14026,114700000,8177.67
Tamil Nadu,Erode,Coconut,2018,Whole Year,14315,187100000,13070.21
Tamil Nadu,Erode,Coconut,2019,Whole Year,14686,144600000,9846.11
Tamil Nadu,Kallakurichi,Coconut,2019,Whole Year,245,1800000,7346.94
Tamil Nadu,Kanchipuram,Coconut,2002,Whole Year,4564,14400000,3155.13
Tamil Nadu,Kanchipuram,Coconut,2003,Whole Year,4115,27600000,6707.17
Tamil Nadu,Kanchipuram,Coconut,2004,Whole Year,4481,28800000,6427.14
Tamil Nadu,Kanchipuram,Coconut,2005,Whole Year,4633,50000000,10792.14
Tamil Nadu,Kanchipuram,Coconut,2006,Whole Year,3482,44100000,12665.13
Tamil Nadu,Kanchipuram,Coconut,2007,Whole Year,3519,40200000,11423.7
Tamil Nadu,Kanchipuram,Coconut,2008,Whole Year,3207,43500000,13564.08
Tamil Nadu,Kanchipuram,Coconut,2009,Whole Year,3156,33700000,10678.07
Tamil Nadu,Kanchipuram,Coconut,2011,Whole Year,3435,25900000,7540.03
Tamil Nadu,Kanchipuram,Coconut,2013,Whole Year,3097,33900000,10946.08
Tamil Nadu,Kanchipuram,Coconut,2014,Whole Year,2968,17000000,5727.76
Tamil Nadu,Kanchipuram,Coconut,2015,Whole Year,3097,26500000,8556.67
Tamil Nadu,Kanchipuram,Coconut,2016,Whole Year,2824,30700000,10871.1
Tamil Nadu,Kanchipuram,Coconut,2017,Whole Year,2438,8500000,3486.46
Tamil Nadu,Kanchipuram,Coconut,2018,Whole Year,2392,13000000,5434.78
Tamil Nadu,Kanchipuram,Coconut,2019,Whole Year,609,3100000,5090.31
Tamil Nadu,Kanniyakumari,Coconut,2002,Whole Year,22667,338200000,14920.37
Tamil Nadu,Kanniyakumari,Coconut,2003,Whole Year,23664,186000000,7860.04
Tamil Nadu,Kanniyakumari,Coconut,2004,Whole Year,23936,361600000,15106.95
Tamil Nadu,Kanniyakumari,Coconut,2005,Whole Year,24220,409800000,16919.9
Tamil Nadu,Kanniyakumari,Coconut,2006,Whole Year,24449,268000000,10961.59
Tamil Nadu,Kanniyakumari,Coconut,2007,Whole Year,24864,262200000,10545.37
Tamil Nadu,Kanniyakumari,Coconut,2008,Whole Year,25074,325900000,12997.53
Tamil Nadu,Kanniyakumari,Coconut,2009,Whole Year,24938,389900000,15634.77
Tamil Nadu,Kanniyakumari,Coconut,2011,Whole Year,24936,158400000,6352.26
Tamil Nadu,Kanniyakumari,Coconut,2013,Whole Year,23917,287100000,12004.01
Tamil Nadu,Kanniyakumari,Coconut,2015,Whole Year,24182,515600000,21321.64
Tamil Nadu,Kanniyakumari,Coconut,2016,Whole Year,23988,210000000,8754.38
Tamil Nadu,Kanniyakumari,Coconut,2017,Whole Year,24103,299200000,12413.39
Tamil Nadu,Kanniyakumari,Coconut,2018,Whole Year,24573,275900000,11227.77
Tamil Nadu,Kanniyakumari,Coconut,2019,Whole Year,24429,94200000,3856.07
Tamil Nadu,Karur,Coconut,2002,Whole Year,4331,51400000,11867.93
Tamil Nadu,Karur,Coconut,2003,Whole Year,4487,27800000,6195.68
Tamil Nadu,Karur,Coconut,2004,Whole Year,4588,56600000,12336.53
Tamil Nadu,Karur,Coconut,2005,Whole Year,4704,30000000,6377.55
Tamil Nadu,Karur,Coconut,2006,Whole Year,5005,54100000,10809.19
Tamil Nadu,Karur,Coconut,2007,Whole Year,5177,60100000,11609.04
Tamil Nadu,Karur,Coconut,2008,Whole Year,5293,48400000,9144.15
Tamil Nadu,Karur,Coconut,2009,Whole Year,5730,88100000,15375.22
Tamil Nadu,Karur,Coconut,2011,Whole Year,6155,54300000,8822.1
Tamil Nadu,Karur,Coconut,2013,Whole Year,6641,29100000,4381.87
Tamil Nadu,Karur,Coconut,2014,Whole Year,6557,40700000,6207.11
Tamil Nadu,Karur,Coconut,2015,Whole Year,6564,71800000,10938.45
Tamil Nadu,Karur,Coconut,2016,Whole Year,6640,61200000,9216.87
Tamil Nadu,Karur,Coconut,2017,Whole Year,6747,28000000,4149.99
Tamil Nadu,Karur,Coconut,2018,Whole Year,6793,53700000,7905.2
Tamil Nadu,Karur,Coconut,2019,Whole Year,6735,60200000,8938.38
Tamil Nadu,Krishnagiri,Coconut,2004,Whole Year,14049,144600000,10292.55
Tamil Nadu,Krishnagiri,Coconut,2005,Whole Year,15264,158100000,10357.7
Tamil Nadu,Krishnagiri,Coconut,2006,Whole Year,14977,216600000,14462.18
Tamil Nadu,Krishnagiri,Coconut,2007,Whole Year,14464,206000000,14242.26
Tamil Nadu,Krishnagiri,Coconut,2008,Whole Year,14418,171700000,11908.73
Tamil Nadu,Krishnagiri,Coconut,2009,Whole Year,14109,274900000,19484.02
Tamil Nadu,Krishnagiri,Coconut,2011,Whole Year,15550,297200000,19112.54
Tamil Nadu,Krishnagiri,Coconut,2013,Whole Year,15781,284600000,18034.35
Tamil Nadu,Krishnagiri,Coconut,2014,Whole Year,15526,215200000,13860.62
Tamil Nadu,Krishnagiri,Coconut,2015,Whole Year,15558,178900000,11498.91
Tamil Nadu,Krishnagiri,Coconut,2016,Whole Year,15611,295200000,18909.74
Tamil Nadu,Krishnagiri,Coconut,2017,Whole Year,15525,219300000,14125.6
Tamil Nadu,Krishnagiri,Coconut,2018,Whole Year,15167,195500000,12889.83
Tamil Nadu,Krishnagiri,Coconut,2019,Whole Year,14767,166800000,11295.46
Tamil Nadu,Madurai,Coconut,2002,Whole Year,10545,98100000,9302.99
Tamil Nadu,Madurai,Coconut,2003,Whole Year,10611,74000000,6973.9
Tamil Nadu,Madurai,Coconut,2004,Whole Year,8470,127000000,14994.1
Tamil Nadu,Madurai,Coconut,2005,Whole Year,10647,125800000,11815.53
Tamil Nadu,Madurai,Coconut,2006,Whole Year,10784,189900000,17609.42
Tamil Nadu,Madurai,Coconut,2007,Whole Year,10660,167500000,15712.95
Tamil Nadu,Madurai,Coconut,2008,Whole Year,10860,194100000,17872.93
Tamil Nadu,Madurai,Coconut,2009,Whole Year,11072,155400000,14035.4
Tamil Nadu,Madurai,Coconut,2011,Whole Year,11382,177300000,15577.23
Tamil Nadu,Madurai,Coconut,2013,Whole Year,11305,157800000,13958.43
Tamil Nadu,Madurai,Coconut,2014,Whole Year,11139,167300000,15019.3
Tamil Nadu,Madurai,Coconut,2015,Whole Year,11121,163500000,14701.92
Tamil Nadu,Madurai,Coconut,2016,Whole Year,10876,92800000,8532.55
Tamil Nadu,Madurai,Coconut,2017,Whole Year,10964,83900000,7652.32
Tamil Nadu,Madurai,Coconut,2018,Whole Year,10610,165800000,15626.77
Tamil Nadu,Madurai,Coconut,2019,Whole Year,10388,165200000,15902.96
Tamil Nadu,Nagapattinam,Coconut,2002,Whole Year,3660,25900000,7076.5
Tamil Nadu,Nagapattinam,Coconut,2003,Whole Year,3808,38900000,10215.34
Tamil Nadu,Nagapattinam,Coconut,2004,Whole Year,3847,39900000,10371.72
Tamil Nadu,Nagapattinam,Coconut,2005,Whole Year,3850,54600000,14181.82
Tamil Nadu,Nagapattinam,Coconut,2006,Whole Year,4148,62700000,15115.72
Tamil Nadu,Nagapattinam,Coconut,2007,Whole Year,4241,60400000,14241.92
Tamil Nadu,Nagapattinam,Coconut,2008,Whole Year,4176,81700000,19564.18
Tamil Nadu,Nagapattinam,Coconut,2011,Whole Year,4026,55400000,13760.56
Tamil Nadu,Nagapattinam,Coconut,2013,Whole Year,3854,44600000,11572.39
Tamil Nadu,Nagapattinam,Coconut,2014,Whole Year,3919,40400000,10308.75
Tamil Nadu,Nagapattinam,Coconut,2015,Whole Year,3898,23100000,5926.12
Tamil Nadu,Nagapattinam,Coconut,2016,Whole Year,3823,65400000,17106.98
Tamil Nadu,Nagapattinam,Coconut,2017,Whole Year,3760,58700000,15611.7
Tamil Nadu,Nagapattinam,Coconut,2018,Whole Year,3760,40400000,10744.68
Tamil Nadu,Nagapattinam,Coconut,2019,Whole Year,3088,20000000,6476.68
Tamil Nadu,Namakkal,Coconut,2002,Whole Year,2174,21000000,9659.61
Tamil Nadu,Namakkal,Coconut,2003,Whole Year,3715,36400000,9798.12
Tamil Nadu,Namakkal,Coconut,2004,Whole Year,3841,44700000,11637.59
Tamil Nadu,Namakkal,Coconut,2005,Whole Year,5119,83200000,16253.17
Tamil Nadu,Namakkal,Coconut,2006,Whole Year,5108,66000000,12920.91
Tamil Nadu,Namakkal,Coconut,2007,Whole Year,5434,99000000,18218.62
Tamil Nadu,Namakkal,Coconut,2008,Whole Year,6082,94000000,15455.44
Tamil Nadu,Namakkal,Coconut,2009,Whole Year,6623,109800000,16578.59
Tamil Nadu,Namakkal,Coconut,2011,Whole Year,7466,113900000,15255.83
Tamil Nadu,Namakkal,Coconut,2013,Whole Year,7793,67600000,8674.45
Tamil Nadu,Namakkal,Coconut,2014,Whole Year,8237,130500000,15843.15
Tamil Nadu,Namakkal,Coconut,2015,Whole Year,8059,138800000,17222.98
Tamil Nadu,Namakkal,Coconut,2016,Whole Year,8270,40900000,4945.59
Tamil Nadu,Namakkal,Coconut,2017,Whole Year,8615,45600000,5293.09
Tamil Nadu,Namakkal,Coconut,2018,Whole Year,8609,106600000,12382.39
Tamil Nadu,Namakkal,Coconut,2019,Whole Year,9064,133900000,14772.73
Tamil Nadu,Perambalur,Coconut,2002,Whole Year,882,5500000,6235.83
Tamil Nadu,Perambalur,Coconut,2003,Whole Year,872,9200000,10550.46
Tamil Nadu,Perambalur,Coconut,2004,Whole Year,885,9200000,10395.48
Tamil Nadu,Perambalur,Coconut,2005,Whole Year,848,6300000,7429.25
Tamil Nadu,Perambalur,Coconut,2006,Whole Year,892,4900000,5493.27
Tamil Nadu,Perambalur,Coconut,2007,Whole Year,926,4700000,5075.59
Tamil Nadu,Perambalur,Coconut,2008,Whole Year,569,7300000,12829.53
Tamil Nadu,Perambalur,Coconut,2009,Whole Year,564,9800000,17375.89
Tamil Nadu,Perambalur,Coconut,2011,Whole Year,560,7700000,13750
Tamil Nadu,Perambalur,Coconut,2013,Whole Year,715,4500000,6293.71
Tamil Nadu,Perambalur,Coconut,2014,Whole Year,675,6800000,10074.07
Tamil Nadu,Perambalur,Coconut,2015,Whole Year,701,6300000,8987.16
Tamil Nadu,Perambalur,Coconut,2016,Whole Year,693,1900000,2741.7
Tamil Nadu,Perambalur,Coconut,2017,Whole Year,670,4200000,6268.66
Tamil Nadu,Perambalur,Coconut,2018,Whole Year,675,3000000,4444.44
Tamil Nadu,Perambalur,Coconut,2019,Whole Year,663,2800000,4223.23
